rank,fact_type,count,domain,title,url
1,CONSPIRACY/JUNKSCI,2,zerohedge.com,Is This The Man Behind The Global Coronavirus Pandemic?,https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic
2,FAKE/HOAX,2,rt.com,"‘I’ll get better, I have enough toilet paper’: Russian kite surfing champion laughs off contracting coronavirus",https://www.rt.com/sport/483249-russian-kite-surfer-coronavirus/
3,CONSPIRACY/JUNKSCI,1,zerohedge.com,Coronavirus Pandemic Simulation Run 3 Months Ago Predicts 65 Million People Could Die,https://www.zerohedge.com/health/coronavirus-pandemic-simulation-run-3-months-ago-predicts-65-million-people-could-die
4,FAKE/HOAX,1,dailymail.co.uk,"China's top virus lab is in Wuhan, the center of the outbreak",https://www.dailymail.co.uk/health/article-7922379/amp/chinas-lab-studying-sars-ebola-wuhan-outbreaks-center.html?__twitter_impression=true
5,FAKE/HOAX,1,presstv.com,California confirms third case of China virus in US,https://www.presstv.com/detail/2020/01/26/617127/us-california-coronavirus
6,CONSPIRACY/JUNKSCI,1,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
7,FAKE/HOAX,1,rt.com,Error 404,http://on.rt.com/a9vh
8,FAKE/HOAX,1,dailymail.co.uk,Wuhan mayor admits 'withholding information' on coronavirus outbreak,https://www.dailymail.co.uk/news/article-7933405/wuhan-mayor-admits-withholding-information-coronavirus-outbreak.html?ito=amp_twitter_share-top
9,FAKE/HOAX,1,n.news.naver.com,"슈퍼주니어 컴백쇼, 중국 우한 폐렴 여파로 비공개 진행(전문)",https://n.news.naver.com/entertain/now/article/410/0000664132
10,FAKE/HOAX,1,rt.com,,https://on.rt.com/ab8t
11,FAKE/HOAX,1,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/china-deploys-40-incinerators-wuhan-21529067
12,CONSPIRACY/JUNKSCI,1,imolaoggi.it,"Coronavirus, Conte: “Non è il momento di rimproverarci qualcosa” - Imola Oggi",http://www.imolaoggi.it/2020/02/22/coronavirus-conte-non-e-il-momento-di-rimproverarci-qualcosa/
13,CONSPIRACY/JUNKSCI,1,voxnews.info,"Ha favorito diffusione coronavirus, questo governo se ne deve andare",https://voxnews.info/2020/02/23/ha-favorito-diffusione-coronavirus-questo-governo-se-ne-deve-andare/
14,CONSPIRACY/JUNKSCI,1,voxnews.info,Coronavirus: bloccato volo che doveva portare di nascosto clandestini africani in Italia,https://voxnews.info/2020/02/24/coronavirus-bloccato-volo-che-doveva-portare-di-nascosto-clandestini-africani-in-italia/
15,FAKE/HOAX,1,breaking911.com,San Francisco Health Dept. Declares State of Emergency - Breaking911,https://breaking911.com/breaking-san-francisco-health-dept-declares-state-of-emergency/
16,FAKE/HOAX,1,ripostelaique.com,Confirmé : le coronavirus est bien une arme de guerre biologique - Riposte Laïque,https://ripostelaique.com/confirme-le-coronavirus-est-bien-une-arme-de-guerre-biologique.html
17,FAKE/HOAX,1,breizh-info.com,Coronavirus. Que faire ? Quelques informations sur l'épidémie qui pourrait s'installer en France,https://www.breizh-info.com/2020/02/26/137097/coronavirus-que-faire-quelques-informations-sur-lepidemie-qui-pourrait-sinstaller-en-france
18,CONSPIRACY/JUNKSCI,1,scenarieconomici.it,RICCIARDI: IL CONSIGLIERE CONTRO IL COVID-19 CHE VOLEVA AFFONDARE L’ITALIA,https://scenarieconomici.it/ricciardi-il-consigliere-contro-il-covid-19-che-voleva-affondare-litalia/
19,FAKE/HOAX,1,dailymail.co.uk,Astonishing moment coronavirus patient is dragged back into hospital,https://www.dailymail.co.uk/news/article-8053101/astonishing-moment-coronavirus-patient-given-clear-dragged-hospital.html?fbclid=iwar0py5-dssrpvj81pf-l6xv3tvepp-oa7fwnlqrjkox8gpyn_i9ahxhesn0
20,FAKE/HOAX,1,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
