datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,ECU,es,5204,798,56,4350,4757,194,732,1670,1258,381,18,176,0,0,727,5,0,145,697,1594,153,672,4,0,282499,784236,108542765,231303,746826,108158230,68,1846,15,3275,0.0775,5.3845,5.1534,4.1872,-0.0515,-0.0491,-0.0534,0.0167,0.0793,0.7352,0.7635,0.8145,0.0000,0.8106,,0,0,0,0
2020-01-23,ECU,es,7457,1174,102,6181,6616,237,987,1848,1262,529,41,196,0,5,967,14,1,156,920,1736,195,898,3,3,398923,1100426,127247254,258063,999764,126633263,109,2660,13,4675,0.0627,5.2016,5.0330,4.5006,-0.0508,-0.0491,-0.0464,-0.0011,0.0785,0.7339,0.7948,0.8216,0.5000,0.8198,,0,0,0,0
2020-01-24,ECU,es,8720,1560,136,7024,7586,298,1236,2129,1328,742,26,272,0,0,1210,21,5,157,1138,1942,235,1077,4,2,1503420,1517070,117660614,1054833,1381093,115067676,92,3241,12,5375,-0.0299,5.4051,5.2879,4.3679,-0.0433,0.0168,-0.0380,0.0158,0.0725,0.5023,0.5670,0.8209,0.3333,0.8187,,0,0,0,0
2020-01-25,ECU,es,6753,938,95,5720,5448,314,628,1239,774,426,17,297,0,3,612,12,1,151,587,1075,271,606,8,0,674003,676844,67893129,421900,629252,67505179,52,2380,4,4317,0.0030,5.2197,5.1540,4.2696,-0.0403,0.0001,-0.0350,0.0055,0.0663,0.5011,0.5986,0.6910,0.0000,0.6847,,0,0,0,0
2020-01-26,ECU,es,5377,705,105,4567,4048,305,373,911,582,289,23,282,0,5,342,22,4,156,300,750,266,351,2,0,830961,848882,40100960,578337,642565,39655900,31,1940,4,3402,0.0728,5.2393,5.2172,4.2536,-0.0225,-0.0416,-0.0386,0.0090,0.0695,0.5053,0.5263,0.5689,0.0000,0.5670,,0,0,0,0
2020-01-27,ECU,es,28289,5012,613,22664,26070,876,1423,5573,2983,2426,75,801,0,0,1409,8,6,702,1295,5055,780,1246,7,7,2516700,2943631,182700357,2265848,2389370,178697368,246,10385,21,17637,0.2222,5.1386,5.1706,4.3263,-0.0299,-0.0483,-0.0402,0.0194,0.0702,0.5391,0.5133,0.6150,0.5000,0.6142,,0,0,0,0
2020-01-28,ECU,es,23284,3383,471,19430,21422,602,818,3280,2073,1074,67,535,0,3,790,23,2,447,724,3039,531,759,7,0,1206746,1353957,199752728,831578,1277707,197145289,230,8582,16,14456,0.2208,5.1978,5.2126,4.2594,-0.0345,-0.0281,-0.0336,0.0140,0.0717,0.5287,0.6058,0.5884,0.0000,0.5852,,0,0,0,0
2020-01-29,ECU,es,15391,2675,430,12286,14002,165,386,1641,927,616,26,139,0,0,343,38,5,76,350,1508,116,347,4,0,460409,512957,83570596,218336,461082,83295957,185,5770,41,9395,0.2274,5.2685,5.2129,4.3015,-0.0082,-0.0518,-0.0406,0.0105,0.0764,0.5270,0.6786,0.7495,0.0000,0.7430,,0,0,0,0
2020-01-30,ECU,es,18923,3214,444,15265,16713,401,312,2384,1582,662,27,374,0,6,282,20,4,253,265,2031,329,280,5,1,963321,668595,118944884,632456,511676,110116576,230,6909,27,11757,0.2571,5.2278,5.1802,4.2840,-0.0060,-0.0173,-0.0392,0.0170,0.0735,0.4097,0.4472,0.4598,0.1667,0.4569,,0,0,0,0
2020-01-31,ECU,es,17399,2649,350,14400,15672,307,364,2551,1610,862,18,289,0,7,314,28,15,199,300,2321,241,325,3,3,576592,640263,106786024,353028,581161,104084177,180,6321,26,10872,0.2467,5.1464,5.1916,4.3100,-0.0118,-0.0342,-0.0332,0.0013,0.0717,0.5262,0.6221,0.5742,0.5000,0.5734,,0,0,0,0
2020-02-01,ECU,es,10322,1544,289,8489,9233,140,254,1280,744,500,8,132,0,3,244,4,3,61,230,1165,104,232,4,0,322890,463720,46178539,118956,441942,43721728,123,3935,18,6246,0.2044,5.2218,5.2194,4.2909,-0.0387,-0.0533,-0.0352,0.0043,0.0735,0.5895,0.7879,0.6905,0.0000,0.6824,,0,0,0,0
2020-02-02,ECU,es,8730,1414,245,7071,7724,136,373,729,319,368,7,129,0,2,364,4,3,58,314,635,101,313,2,0,220673,874658,38567397,101651,783979,38253652,84,3110,10,5526,0.1822,5.2264,5.2191,4.3266,-0.0124,-0.0311,-0.0314,0.0160,0.0717,0.7985,0.8852,0.7560,0.0000,0.7524,,0,0,0,0
2020-02-03,ECU,es,8647,1320,151,7176,7818,150,174,1330,881,346,10,140,0,0,170,1,3,77,155,1223,119,156,2,0,254158,228376,72829314,112452,216835,70408305,92,2901,15,5639,0.0773,5.0596,5.1118,4.3660,-0.0128,-0.0267,-0.0387,0.0149,0.0779,0.4733,0.6585,0.5673,0.0000,0.5632,,0,0,0,0
2020-02-04,ECU,es,9406,1567,227,7612,8524,115,164,1286,848,400,3,112,0,1,146,13,4,44,143,1206,95,150,1,0,201745,235874,88246768,56309,210149,88078171,155,3285,22,5944,0.1801,5.1402,5.1494,4.3440,-0.0255,-0.0254,-0.0360,-0.0034,0.0750,0.5390,0.7887,0.6122,0.0000,0.6098,,0,0,0,0
2020-02-05,ECU,es,9753,1294,194,8265,8788,249,132,1281,793,451,4,245,0,0,111,6,15,172,99,1158,218,123,2,0,761689,224012,51868906,596480,171224,51189056,103,3384,23,6243,0.1451,5.2008,5.2074,4.2723,-0.0267,-0.0180,-0.0366,0.0016,0.0731,0.2273,0.2230,0.3607,0.0000,0.3586,,0,0,0,0
2020-02-06,ECU,es,8760,1327,194,7239,7820,186,371,1282,731,520,1,185,0,0,364,4,3,121,345,1104,160,333,0,6,492555,686922,59516676,361057,647776,55036209,95,3049,13,5603,0.0733,5.1342,5.1546,4.3628,-0.0204,-0.0419,-0.0330,0.0167,0.0719,0.5824,0.6421,0.6755,1.0000,0.6794,,0,0,0,0
2020-02-07,ECU,es,8585,1110,193,7282,7753,214,315,1129,756,347,5,209,0,0,309,4,2,123,298,1027,183,295,1,0,419804,556733,51338147,290333,536288,50827480,96,3123,23,5343,0.0508,5.1537,5.2141,4.3046,-0.0455,-0.0379,-0.0409,-0.0016,0.0776,0.5701,0.6488,0.6172,0.0000,0.6159,,0,0,0,0
2020-02-08,ECU,es,6357,980,158,5219,5595,216,149,656,389,246,12,204,0,2,139,6,2,117,136,575,196,141,0,0,607018,178034,35166838,478052,151514,34758627,96,2226,10,4025,0.0807,5.0723,5.1185,4.3168,-0.0344,-0.0498,-0.0446,-0.0007,0.0783,0.2268,0.2407,0.4184,,0.4184,,0,0,0,0
2020-02-09,ECU,es,4898,610,123,4165,4200,116,148,598,411,176,4,112,0,0,146,1,1,45,131,532,97,139,1,0,177244,317689,39887877,48849,301403,39273840,54,1797,7,3040,0.0403,5.0491,5.1224,4.3257,-0.0130,-0.0435,-0.0372,0.0074,0.0777,0.6419,0.8605,0.5890,0.0000,0.5865,,0,0,0,0
2020-02-10,ECU,es,5206,810,101,4295,4513,88,191,742,418,292,3,85,0,2,182,6,1,48,165,657,78,177,0,0,115070,233535,36451543,54650,206883,35992247,54,1830,9,3313,0.1231,5.1664,5.2014,4.3013,0.0097,0.0105,-0.0358,0.0264,0.0775,0.6699,0.7910,0.6941,,0.6941,,0,0,0,0
2020-02-11,ECU,es,5526,800,81,4645,4792,148,177,1084,685,362,4,144,0,2,158,13,4,82,158,1002,124,156,1,0,435169,219812,43823832,217817,52844,43527852,64,2021,7,3434,0.0573,5.1125,5.1656,4.3259,-0.0150,-0.0110,-0.0302,0.0073,0.0725,0.3356,0.1952,0.5571,0.0000,0.5552,,0,0,0,0
2020-02-12,ECU,es,4638,812,79,3747,3954,93,174,696,415,262,2,91,0,1,171,2,0,57,163,608,82,155,1,0,139363,423492,27545472,71239,417413,27468051,44,1648,4,2942,0.0962,5.2471,5.2167,4.2726,-0.0171,-0.0369,-0.0388,0.0108,0.0739,0.7524,0.8542,0.6540,0.0000,0.6513,,0,0,0,0
2020-02-13,ECU,es,4450,696,92,3662,3713,117,204,570,317,233,8,109,0,2,196,5,1,55,188,500,87,174,2,0,297913,198750,26490578,198769,181814,26164899,43,1585,6,2816,0.1190,5.3252,5.2891,4.3282,-0.0418,-0.0394,-0.0416,0.0008,0.0726,0.4002,0.4777,0.6667,0.0000,0.6616,,0,0,0,0
2020-02-14,ECU,es,3015,525,53,2437,2488,118,204,661,393,259,2,116,0,4,192,4,4,57,167,601,92,183,0,0,190754,265583,29043463,42452,148887,28533496,51,1058,4,1902,0.0868,5.2317,5.1930,4.3063,-0.0150,-0.0469,-0.0434,0.0014,0.0710,0.5820,0.7781,0.6655,,0.6655,,0,0,0,0
2020-02-15,ECU,es,2854,345,34,2475,2383,115,138,806,520,262,4,111,0,1,130,2,5,61,123,742,100,130,0,0,172910,53762,30745790,117433,47600,30657449,42,1000,3,1809,0.0780,5.1316,5.1549,4.3657,-0.0143,-0.0351,-0.0303,0.0154,0.0767,0.2372,0.2884,0.5652,,0.5652,,0,0,0,0
2020-02-16,ECU,es,2009,300,54,1655,1657,82,75,476,357,106,2,80,0,1,71,1,2,30,65,443,66,70,2,0,156866,171903,22199613,109783,157667,22064245,34,637,1,1337,0.1475,5.1873,5.1789,4.3667,-0.0301,-0.0116,-0.0510,0.0135,0.0799,0.5229,0.5895,0.5147,0.0000,0.5072,,0,0,0,0
2020-02-17,ECU,es,4412,751,85,3576,3945,133,181,934,654,255,4,129,0,1,167,7,6,101,159,890,107,164,2,0,383370,270560,31886408,125184,253218,31722497,69,1514,10,2819,0.1243,5.2259,5.2156,4.3290,0.0255,-0.0313,-0.0346,0.0043,0.0733,0.4137,0.6692,0.6052,0.0000,0.6007,,0,0,0,0
2020-02-18,ECU,es,3511,548,76,2887,2897,85,140,711,429,240,2,83,0,1,127,8,4,42,114,573,68,129,0,0,202329,182381,32872139,117062,157755,27376334,63,1278,3,2167,0.1578,5.2412,5.2048,4.3504,0.0112,-0.0256,-0.0184,0.0213,0.0694,0.4741,0.5740,0.6548,,0.6548,,0,0,0,0
2020-02-19,ECU,es,3318,509,71,2738,2774,68,166,635,398,200,8,60,0,18,148,0,0,41,154,554,54,157,0,0,125817,162447,33277049,53721,146726,33086922,55,1296,3,1964,0.1618,5.2047,5.2219,4.3322,-0.0414,-0.0371,-0.0278,0.0189,0.0714,0.5635,0.7320,0.7441,,0.7441,,0,0,0,0
2020-02-20,ECU,es,3015,472,51,2492,2404,73,191,580,429,128,5,68,0,1,187,3,0,30,181,519,55,172,1,1,132572,395634,34950955,57122,306957,32857198,55,1293,1,1666,0.0363,5.2811,5.2231,4.3370,-0.0273,-0.0215,-0.0442,0.0246,0.0752,0.7490,0.8431,0.7577,0.5000,0.7555,,0,0,0,0
2020-02-21,ECU,es,3545,495,74,2976,2601,124,131,641,455,159,6,118,0,2,112,13,4,49,97,538,100,123,2,0,368462,85596,30995824,193682,67477,30779171,48,1348,5,2144,0.0268,5.1971,5.2291,4.3144,0.0033,-0.0142,-0.0285,0.0134,0.0715,0.1885,0.2584,0.5516,0.0000,0.5467,,0,0,0,0
2020-02-22,ECU,es,3245,454,82,2709,2612,95,113,432,236,165,3,92,0,2,105,6,0,30,103,355,77,105,2,0,151416,196485,11759937,87097,186479,11229027,23,1238,7,1977,0.1832,5.2450,5.2704,4.2743,-0.0035,0.0027,-0.0335,0.0005,0.0758,0.5648,0.6816,0.5769,0.0000,0.5707,,0,0,0,0
2020-02-23,ECU,es,3919,512,90,3317,3113,125,113,423,250,150,6,119,0,1,102,6,4,47,93,320,98,101,3,0,519170,299797,22297563,267819,278526,21954378,29,1536,13,2341,0.1649,5.2631,5.2935,4.3113,0.0289,-0.0189,-0.0314,0.0150,0.0734,0.3661,0.5098,0.5075,0.0000,0.5000,,0,0,0,0
2020-02-24,ECU,es,8551,1051,163,7337,7297,236,241,1053,637,344,7,229,0,1,229,6,5,138,219,886,182,224,0,1,484649,611581,38303947,317255,579930,37659821,59,3351,13,5128,0.1383,5.2857,5.2988,4.2781,0.0103,-0.0178,-0.0361,0.0163,0.0741,0.5579,0.6464,0.5517,1.0000,0.5528,,0,0,0,0
